year,Base case cost,Modeled residential energy efficiency
2017,127033.662598,129085.605121
2018,137566.502395,139371.718459
2019,143541.010662,145034.407121
2020,146335.538722,147641.910085
2021,148359.16249,149510.154317
2022,149804.608039,150824.374122
2023,150864.601441,151769.804821
2024,151731.86877,152531.68273
2025,152695.499136,153387.883991
2026,153948.218611,154523.646838
2027,155008.212014,155475.73843
2028,155875.479343,156244.121118
2029,157128.198818,157384.591272
2030,157802.740074,157970.724419
2031,159055.459549,159114.151773
2032,168457.585111,168404.687855
2033,169894.363267,169731.269915
2034,171331.141423,171059.212699
2035,172254.784524,171893.970159
2036,173794.189691,173323.442295
