year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,20717.38,110461.26,25834.05,39004.88,170126.98,101199.62
2018,23095.06,123120.03,30993.11,39439.22,171994.42,106573.39
2019,26443.86,140957.4,35337.12,40047.09,174625.81,108203.89
2020,28012.1,149300.69,37369.0,40333.89,175856.62,108966.54
2021,29148.45,155342.38,38840.36,40542.37,176747.9,109518.81
2022,29961.54,159657.87,39891.33,40693.11,177384.53,109913.28
2023,30557.57,162822.57,40662.04,40803.18,177851.39,110202.56
2024,31045.98,165411.86,41292.62,40894.2,178233.36,110439.25
2025,31587.95,168288.86,41993.27,40994.27,178657.78,110702.23
2026,32292.34,172028.95,42904.11,41124.02,179209.52,111044.11
2027,32888.45,175193.64,43674.82,41233.83,179676.38,111333.39
2028,33377.31,177782.94,44305.4,41325.08,180058.36,111570.08
2029,34081.61,181523.03,45216.24,41454.4,180610.1,111911.95
2030,34462.81,183536.93,45706.7,41526.46,180907.2,112096.04
2031,35167.67,187277.02,46617.54,41656.3,181458.94,112437.92
2032,35926.85,191304.82,51139.24,41796.13,182053.12,117318.34
2033,36686.24,195332.61,52193.12,41936.08,182647.31,117701.24
2034,37446.0,199360.4,53246.99,42076.35,183241.49,118084.15
2035,37937.17,201949.7,53924.48,42169.64,183623.47,118330.3
2036,38751.28,206265.19,55053.64,42319.75,184260.1,118740.55
2037,39241.44,208854.48,55731.13,42411.65,184642.07,118986.71
2038,40056.47,213169.98,56860.28,42562.52,185278.7,119396.96
2039,40656.9,216334.67,57688.32,42676.07,185745.56,119697.81
2040,41581.9,221225.56,58968.03,42848.1,186467.07,120162.77
