year,Base case cost,Modeled wind power
2019,9527.37043181,
2020,9699.89729476,
2021,10155.5971677,
2022,10481.0970769,
2023,10719.7970103,
2024,10915.0969558,
2025,10571.5118971,
2026,10839.4059607,
2027,11066.0855531,
2028,11251.5506741,
2029,11519.4447377,
2030,11045.1942003,
2031,11298.8824063,
2032,11572.0850897,
2033,11845.2877731,
2034,12118.4904565,
2035,11605.6830358,
2036,11882.0088224,
2037,12047.8042943,
2038,12324.1300809,
