year,Base case diesel consumed,Modeled non-residential ashp
2017,4560.56705247,-5353.70913864
2018,4560.56705247,-5353.70913864
2019,4560.56705247,-5353.70913864
2020,4560.56705247,-5353.70913864
2021,4560.56705247,-5353.70913864
2022,4560.56705247,-5353.70913864
2023,4560.56705247,-5353.70913864
2024,4560.56705247,-5353.70913864
2025,4560.56705247,-5353.70913864
2026,4560.56705247,-5353.70913864
2027,4560.56705247,-5353.70913864
2028,4560.56705247,-5353.70913864
2029,4560.56705247,-5353.70913864
2030,4560.56705247,-5353.70913864
2031,4560.56705247,-5353.70913864
