year,Base case cost,Modeled non-residential energy efficiency
2017,305157.88231,311390.675278
2018,319967.329965,323463.846361
2019,340700.556682,340828.716779
2020,350770.981088,348739.596688
2021,357287.138056,353515.224503
2022,362618.539212,357261.469561
2023,366172.806649,359451.162848
2024,369134.69618,361136.979371
2025,372688.963617,363371.607082
2026,376835.608961,366154.525681
2027,380389.876398,368432.006268
2028,383351.765929,370203.552582
2029,386906.033366,372521.900849
2030,389275.544991,373806.746649
2031,394014.568241,377217.290064
