year,Base case cost,Modeled water and wastewater efficiency
2017,112530.94309,
2018,116320.337664,
2019,121744.672345,
2020,124154.739462,
2021,125937.89093,
2022,127216.614316,
2023,128118.05053,
2024,128892.477735,
2025,129792.829858,
2026,130945.433565,
2027,131846.635035,
2028,132622.299151,
2029,133645.209582,
2030,134291.354624,
2031,135442.816216,
