year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,32655.21,445861.05,203371.93,79875.74,428987.62,96844.9
2018,36432.68,497306.56,230929.47,79887.66,428987.62,98119.18
2019,41845.44,571045.12,269868.97,79899.23,428987.62,99393.45
2020,44244.11,603627.27,285266.89,79910.63,428987.62,99393.45
2021,46015.62,627635.18,301776.56,79922.27,428987.62,100667.73
2022,47283.82,644783.68,315326.73,79932.79,428987.62,101942.0
2023,48174.99,656787.63,321197.17,79943.06,428987.62,101942.0
2024,48939.91,667076.73,331717.3,79952.56,428987.62,103216.28
2025,49830.87,679080.68,343273.6,79961.96,428987.62,104490.55
2026,50974.01,694514.34,351075.27,79971.43,428987.62,104490.55
2027,51865.78,706518.29,362956.06,79980.85,428987.62,105764.83
2028,52632.02,716807.39,368241.83,79990.28,428987.62,105764.83
2029,53647.77,730526.19,381299.87,79997.44,428987.62,107039.1
2030,54286.4,739100.44,385775.22,80004.96,428987.62,107039.1
2031,55429.8,754534.09,400038.72,80013.02,428987.62,108313.38
2032,56449.28,768252.89,407312.15,80022.42,428987.62,108313.38
2033,57595.72,783686.55,421942.49,80032.24,428987.62,109587.65
2034,58742.67,799120.2,436826.78,80042.08,428987.62,110861.93
2035,59511.45,809409.3,442451.16,80051.6,428987.62,110861.93
2036,60784.66,826557.8,458625.56,80060.88,428987.62,112136.2
2037,61427.16,835132.05,463383.09,80069.74,428987.62,112136.2
2038,62701.12,852280.55,479910.22,80078.93,428987.62,113410.48
2039,63598.27,864284.51,486669.52,80088.99,428987.62,113410.48
2040,64875.36,881433.01,503577.58,80099.69,428987.62,114684.75
