year,Base case cost,Modeled non-residential energy efficiency
2017,244566.128744,241418.706031
2018,253521.865515,250302.603658
2019,265836.003576,262517.962896
2020,271713.205832,268348.020715
2021,275631.34067,272234.725927
2022,278989.741959,275566.187537
2023,280948.809378,277509.540143
2024,282907.876797,279452.892749
2025,284866.944215,281396.245355
2026,287385.745182,283894.841563
2027,289624.679375,286115.81597
2028,291583.746794,288059.168576
2029,294102.547761,290557.764784
2030,295501.881632,291945.873788
2031,298300.549373,294722.091797
