year,Base case cost,Modeled transmission and interties
2021,143436404.21,
2022,148095773.093,
2023,151576849.075,
2024,154307496.291,
2025,157408633.821,
2026,161686670.178,
2027,165196885.242,
2028,167938888.902,
2029,171772290.04,
2030,173691600.934,
2031,177957935.131,
2032,182287111.266,
2033,186638942.6,
2034,191396716.348,
2035,194233288.67,
2036,198961024.342,
2037,201746762.329,
2038,206107122.329,
2039,210131050.159,
2040,215318912.376,
