year,Base case cost,Modeled residential energy efficiency
2017,84883.0440048,81428.9110416
2018,90512.1586184,85990.4845396
2019,98252.1912123,92363.2669051
2020,91348.4858577,84683.8780979
2021,104409.035321,97152.671594
2022,95299.5955101,87533.3950513
2023,96563.9505989,88369.7034493
2024,97512.2169155,88946.1179606
2025,98618.5276182,89660.2415706
2026,100040.927093,90644.5293545
2027,101305.282182,91501.1376175
2028,102253.548498,92097.3762185
2029,103517.903587,92963.4346854
2030,104308.125518,93436.3266038
2031,105730.524993,94443.9728852
2032,107310.968854,95588.5429768
2033,108733.368328,96604.784169
2034,110313.812189,97757.7477286
2035,111262.078506,98384.4594737
2036,112842.522367,99545.4276663
