year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,113347.17,50976.9,0.0,12819.03,33906.14
2018,0.0,120719.12,53896.78,0.0,13843.33,36615.38
2019,0.0,130855.54,57911.6,0.0,15251.73,40340.59
2020,0.0,135693.38,52739.84,0.0,15923.92,38608.65
2021,0.0,138918.61,61105.21,0.0,16372.05,43303.82
2022,0.0,141452.72,54750.73,0.0,16724.15,40548.86
2023,0.0,143295.7,55394.22,0.0,16980.23,41169.73
2024,0.0,144677.94,55876.84,0.0,17172.28,41635.38
2025,0.0,146290.56,56439.89,0.0,17396.35,42178.64
2026,0.0,148363.92,57163.81,0.0,17684.43,42877.12
2027,0.0,150206.9,57807.3,0.0,17940.5,43497.98
2028,0.0,151589.14,58289.91,0.0,18132.56,43963.63
2029,0.0,153432.13,58933.4,0.0,18388.63,44584.5
2030,0.0,154583.99,59335.58,0.0,18548.68,44972.55
2031,0.0,156657.35,60059.5,0.0,18836.76,45671.02
2032,0.0,158961.09,60863.86,0.0,19156.85,46447.11
2033,0.0,161034.45,61587.79,0.0,19444.93,47145.58
2034,0.0,163338.18,62392.14,0.0,19765.03,47921.67
2035,0.0,164720.42,62874.76,0.0,19957.08,48387.32
2036,0.0,167024.15,63679.12,0.0,20277.17,49163.4
2037,0.0,168176.02,64081.3,0.0,20437.22,49551.45
2038,0.0,170479.75,64885.66,0.0,20757.31,50327.53
2039,0.0,172322.74,65529.15,0.0,21013.38,50948.4
2040,0.0,174856.85,66413.94,0.0,21365.48,51802.09
