year,annotation,Electricity price ($/kwh)
2002,,0.44
2003,,0.4
2004,,0.43
2005,,0.5
2006,,0.58
2007,,0.54
2008,,0.74
2009,,0.52
2010,,0.62
2011,,0.67
2012,,0.7
2013,,0.71
2016,start of forecast,0.85
2017,,0.88
2018,,0.9
2019,,0.94
2020,,0.95
2021,,0.96
2022,,0.97
2023,,0.98
2024,,0.98
2025,,0.99
2026,,1.0
2027,,1.0
2028,,1.01
2029,,1.01
2030,,1.02
2031,,1.03
2032,,1.03
2033,,1.04
2034,,1.05
2035,,1.05
2036,,1.06
2037,,1.07
2038,,1.07
2039,,1.08
2040,,1.09
