year,Base case cost,Modeled residential energy efficiency
2017,464701.069107,472492.157445
2018,484526.364295,485717.549886
2019,521507.71108,514369.76661
2020,530996.53599,518950.466828
2021,534668.339692,518719.573857
2022,543398.811229,524229.898853
2023,541369.341381,519339.9765
2024,537420.155741,512889.147608
2025,534126.990397,506969.358989
2026,541593.766438,511522.71298
2027,537967.82658,505339.629014
2028,533338.623455,498347.779944
2029,530894.508076,493090.830611
2030,525102.888654,485162.247912
2031,522195.782648,479505.498837
