year,Base case diesel consumed,Modeled non-residential ashp
2017,4814.723589,-5652.06682187
2018,4814.723589,-5652.06682187
2019,4814.723589,-5652.06682187
2020,4814.723589,-5652.06682187
2021,4814.723589,-5652.06682187
2022,4814.723589,-5652.06682187
2023,4814.723589,-5652.06682187
2024,4814.723589,-5652.06682187
2025,4814.723589,-5652.06682187
2026,4814.723589,-5652.06682187
2027,4814.723589,-5652.06682187
2028,4814.723589,-5652.06682187
2029,4814.723589,-5652.06682187
2030,4814.723589,-5652.06682187
2031,4814.723589,-5652.06682187
