year,Base case cost,Modeled residential energy efficiency
2017,78722.3443857,74356.6679344
2018,82502.8696187,77582.3472325
2019,77178.4095598,71462.6080002
2020,79392.4852705,73306.7864209
2021,81053.0420535,74689.9202365
2022,82160.0799089,75612.0094469
2023,83045.7101932,76349.6808152
2024,83709.9329064,76902.9343414
2025,84595.5631906,77640.6057097
2026,85591.8972605,78470.485999
2027,86366.8237592,79115.9484463
2028,75020.3023641,67639.9629997
2029,75783.4228705,68255.1245901
2030,76260.373187,68639.6005842
2031,77214.27382,69408.5525722
2032,78072.7843897,70100.6093614
2033,79026.6850228,70869.5613495
2034,79980.5856558,71638.5133375
2035,80552.9260356,72099.8845303
2036,68344.0456629,59706.0555127
