year,Base case cost,Modeled diesel efficiency
2019,254062.377421,416859.820647
2020,268915.25487,426005.545341
2021,279367.851578,431253.12946
2022,287193.281594,434212.101552
2023,292671.082606,435134.249557
2024,297675.132246,435720.816146
2025,303158.621525,436836.109695
2026,309425.466414,438754.240734
2027,315235.624733,440345.772465
2028,319940.634058,441019.11778
2029,326552.025399,443510.004876
2030,329691.94872,442927.49953
2031,337105.385692,446310.560819
2032,343391.73321,448747.661584
2033,350463.874169,451975.942548
2034,357905.752475,455615.370365
2035,362625.388771,456853.296361
2036,370086.769707,460655.264023
2037,374811.281661,462039.038657
2038,382292.165225,465996.837753
