year,Base case cost,Modeled residential energy efficiency
2017,154427.944366,153264.234402
2018,152664.793942,151238.461341
2019,162154.616447,160358.666802
2020,166899.527699,164918.769532
2021,169896.313753,167798.834415
2022,172393.635465,170198.888484
2023,174141.760663,171878.926332
2024,175390.421519,173078.953366
2025,177138.546718,174758.991214
2026,179136.404087,176679.034469
2027,180884.529285,178359.072317
2028,182133.190141,179559.099352
2029,184131.047511,181479.142607
2030,185379.708367,182679.169641
2031,187377.565736,184599.212896
2032,189375.423105,186519.256151
2033,191623.012646,188679.304813
2034,193870.602187,190839.353475
2035,195368.995214,192279.385916
2036,197616.584754,194439.434578
