year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,5665.31,310589.27,502751.04,24905.27,887694.17,707833.13
2018,6382.18,346871.13,544940.77,25190.25,895226.94,720595.22
2019,7295.31,395246.95,595020.24,25500.23,905270.63,730956.81
2020,7767.43,419434.85,621529.14,25670.56,910292.47,737301.43
2021,8102.3,435560.12,642916.31,25804.38,913640.37,744609.45
2022,8360.17,448997.85,656349.72,25891.53,916430.28,746883.21
2023,8506.81,457060.48,664409.77,25935.19,918104.23,748247.46
2024,8604.4,463779.35,668306.68,25946.39,919499.19,747071.43
2025,8756.1,473185.75,674811.26,25978.47,921452.13,746340.32
2026,8939.85,483935.93,685467.68,26026.38,923684.06,748148.09
2027,9098.18,491998.57,693460.0,26082.7,925358.0,749503.93
2028,9256.87,500061.21,701452.32,26139.1,927031.95,750859.76
2029,9251.63,509467.61,689694.82,26024.67,928984.89,736084.14
2030,9212.0,514842.7,679693.63,25927.45,930100.86,725270.47
2031,9315.79,525592.88,680569.94,25908.26,932332.79,719975.28
2032,9584.08,537686.84,698056.9,26026.62,934843.71,726617.32
2033,9868.43,548437.02,717652.46,26170.87,937075.64,735423.49
2034,10170.46,560530.97,738811.49,26314.32,939586.56,744484.41
2035,10328.21,567249.83,748528.6,26384.2,940981.52,747956.66
2036,10508.77,579343.79,756907.1,26421.16,943492.44,747579.24
2037,10524.62,586062.65,750036.17,26371.63,944887.4,739177.44
2038,10652.73,598156.6,754697.45,26368.6,947398.32,736375.52
2039,10801.92,607563.01,760084.48,26408.1,949351.26,735505.46
2040,11073.41,621000.74,776094.99,26511.6,952141.17,740061.96
