year,Base case cost,Modeled non-residential energy efficiency
2017,608688.810209,632449.686792
2018,642398.417404,661230.12178
2019,690056.827577,702767.052907
2020,713304.832539,722103.961039
2021,728416.035765,734069.393344
2022,740040.038246,742899.359359
2023,748176.839983,748592.867618
2024,755151.241472,753267.462292
2025,762125.64296,757981.454065
2026,772587.245193,765911.688158
2027,780724.04693,771760.981836
2028,786536.048171,775528.454527
2029,795835.250156,782509.527247
2030,801647.251396,786347.823029
2031,810946.453381,793398.058927
