year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,44571.71,382046.89,411536.69,59314.76,226641.92,222909.14
2018,47184.52,404251.97,441422.95,62378.47,238146.45,237347.18
2019,50873.35,435645.35,481890.32,66696.69,254411.48,256893.89
2020,52687.01,450959.2,505859.89,68836.18,262345.63,268345.8
2021,53875.3,460913.2,524400.61,70248.65,267502.84,277128.91
2022,54795.96,468570.12,540687.46,71350.37,271469.91,284798.73
2023,55448.42,473929.97,554608.61,72140.11,274246.87,291308.43
2024,56012.09,478524.12,575802.72,72827.23,276627.12,301091.99
2025,56576.2,483118.28,589237.65,73515.24,279007.36,307341.57
2026,57409.98,490009.51,605585.01,74518.24,282577.74,314980.18
2027,58064.37,495369.36,620288.97,75311.93,285354.69,321817.63
2028,58539.31,499197.82,633274.96,75896.2,287338.23,327822.7
2029,59288.17,505323.36,649260.36,76805.28,290511.89,335253.21
2030,59766.97,509151.82,662532.15,77398.29,292495.43,341377.94
2031,60514.5,515277.36,678877.89,78303.97,295669.1,348959.32
2032,61348.94,522168.59,696418.1,79307.6,299239.47,357097.35
2033,62182.69,529059.82,714181.98,80309.48,302809.84,365329.02
2034,63016.92,535951.05,732169.51,81312.36,306380.21,373654.33
2035,63492.33,539779.51,746248.96,81896.96,308363.75,380117.21
2036,64329.96,546670.74,764634.11,82907.4,311934.12,388608.99
2037,64899.1,551264.9,780069.55,83605.61,314314.37,395696.15
2038,65738.51,558156.13,798864.75,84619.88,317884.74,404359.61
2039,66395.99,563515.98,815718.32,85419.21,320661.69,412097.06
2040,67322.9,571172.9,836031.05,86532.68,324628.77,421452.43
