year,Base case cost,Modeled transmission and interties
2021,677194.902172,
2022,707844.83123,
2023,729882.829693,
2024,752502.937391,
2025,778148.60479,
2026,806939.539836,
2027,830967.193927,
2028,855874.271112,
2029,886571.144463,
2030,907334.605364,
2031,939486.751806,
2032,971904.133505,
2033,1008166.25282,
2034,1042294.75401,
2035,1071656.06222,
2036,1107434.65531,
2037,1138617.4021,
2038,1179365.04863,
2039,1211859.10601,
2040,1257230.76543,
