year,population
2003,878.0
2004,896.0
2005,907.0
2006,904.0
2007,927.0
2008,906.0
2009,931.0
2010,938.0
2011,971.0
2012,998.0
2013,1027.0
2014,1055.0
2015,1085.0
2016,1115.0
2017,1145.0
2018,1176.0
2019,1208.0
2020,1240.0
2021,1273.0
2022,1306.0
2023,1340.0
2024,1375.0
2025,1411.0
2026,1447.0
2027,1483.0
2028,1520.0
2029,1558.0
2030,1596.0
2031,1635.0
2032,1674.0
2033,1714.0
2034,1755.0
2035,1796.0
2036,1838.0
2037,1882.0
2038,1926.0
2039,1970.0
2040,2015.0
