year,Base case cost,Modeled transmission and interties
2021,84151.5054049,
2022,86626.5496815,
2023,88201.5778575,
2024,89934.3011623,
2025,91516.060228,
2026,93549.7504553,
2027,95536.3244551,
2028,96897.8872739,
2029,98713.3043657,
2030,100271.02454,
2031,102322.022769,
2032,104373.020998,
2033,106873.065722,
2034,109161.5682,
2035,110999.101072,
2036,113067.407303,
2037,114446.278124,
2038,117232.866435,
2039,118848.279949,
2040,121892.565178,
