year,Base case cost,Modeled transmission and interties
2021,204696685.632,
2022,211192256.717,
2023,216360385.692,
2024,220265866.172,
2025,224758401.764,
2026,230537493.786,
2027,235725101.06,
2028,239622136.509,
2029,244488264.173,
2030,247492335.14,
2031,253741201.269,
2032,259545490.807,
2033,265425214.153,
2034,271932993.19,
2035,276375820.117,
2036,282674116.736,
2037,286342326.021,
2038,292557360.625,
2039,297633994.209,
2040,304678183.876,
