year,Base case cost,Modeled residential energy efficiency
2017,435201.082071,405968.544432
2018,444172.445612,410404.91987
2019,470271.671067,430568.498917
2020,472343.345939,429197.361588
2021,469810.384234,424026.343349
2022,476553.954164,428416.787379
2023,469540.465798,419594.118914
2024,461697.483045,410095.909308
2025,466200.789643,412707.963344
2026,459977.520643,404486.667668
2027,452281.427743,395074.647174
2028,455955.239954,397054.495118
2029,448576.688039,387873.623159
2030,439818.39466,377593.564247
2031,444468.59111,380353.037118
2032,437128.332872,371142.030823
2033,441654.419407,373816.876651
2034,434492.0785,364692.540856
2035,424911.556931,353687.845352
2036,429724.156974,356575.221788
