year,Base case diesel consumed,Modeled non-residential ashp
2017,66212.1920063,46348.5344044
2018,66212.1920063,46348.5344044
2019,66212.1920063,46348.5344044
2020,66212.1920063,46348.5344044
2021,66212.1920063,46348.5344044
2022,66212.1920063,46348.5344044
2023,66212.1920063,46348.5344044
2024,66212.1920063,46348.5344044
2025,66212.1920063,46348.5344044
2026,66212.1920063,46348.5344044
2027,66212.1920063,46348.5344044
2028,66212.1920063,46348.5344044
2029,66212.1920063,46348.5344044
2030,66212.1920063,46348.5344044
2031,66212.1920063,46348.5344044
