year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,42852.75,280985.92,234534.66,14948.14,162427.52,136896.74
2018,45238.7,297163.6,253950.1,15661.8,169481.09,145880.79
2019,48432.71,318733.83,271798.71,16601.01,178885.84,153975.93
2020,49887.72,328919.77,287250.25,17085.14,183326.98,161086.11
2021,50885.08,336109.85,300521.02,17449.24,186461.9,167184.39
2022,51607.2,341502.41,312490.8,17741.82,188813.09,172678.35
2023,52056.14,345097.45,315689.23,17961.55,190380.55,174111.86
2024,52412.02,348093.32,325775.23,18158.4,191686.76,178743.84
2025,52856.79,351688.36,336543.41,18380.72,193254.22,183670.95
2026,53389.25,355882.57,340448.87,18629.36,195082.93,185408.97
2027,53831.81,359477.61,351453.13,18852.72,196650.38,190425.09
2028,54184.21,362473.47,362023.73,19051.1,197956.6,195239.77
2029,54700.47,366667.68,373908.99,19311.07,199785.3,200625.99
2030,54950.16,369064.38,376289.78,19493.77,200830.28,201675.36
2031,55559.3,373857.76,389006.32,19775.62,202920.22,207412.92
2032,56089.33,378051.97,401301.62,20024.15,204748.92,212953.73
2033,56710.45,382845.36,406262.02,20296.27,206838.87,215127.42
2034,57329.3,387638.75,419463.15,20569.76,208928.82,221047.69
2035,57677.32,390634.61,430928.39,20769.57,210235.03,226199.66
2036,58283.69,395428.0,436087.6,21051.81,212324.98,228448.31
2037,58618.04,398423.86,447776.5,21261.34,213631.19,233684.62
2038,59217.07,403217.25,461598.91,21548.43,215721.14,239839.12
2039,59644.99,406812.29,474255.78,21779.39,217288.6,245478.3
2040,60339.61,412204.85,480395.38,22086.27,219639.79,248134.52
