year,Base case cost,Modeled non-residential energy efficiency
2017,443413.442289,457738.403556
2018,466644.685108,477810.184909
2019,497619.675534,505045.471914
2020,512246.754346,517253.727927
2021,522571.751155,525529.146131
2022,530315.498761,531456.018442
2023,535477.997165,535033.666725
2024,539780.079169,537846.41506
2025,544942.577573,541478.603067
2026,550965.492378,545929.599181
2027,556127.990782,549613.800313
2028,560430.072786,552530.60418
2029,566452.987591,557056.902062
2030,569894.653194,559229.653773
2031,576777.9844,564595.750487
