year,Base case cost,Modeled solar power
2020,137518.273977,
2021,144194.272835,
2022,149831.94809,
2023,153894.902976,
2024,157534.452644,
2025,161953.443812,
2026,166636.560809,
2027,170891.5879,
2028,174706.813365,
2029,179827.948684,
2030,183526.61599,
2031,189265.571076,
2032,193972.892294,
2033,199537.733145,
2034,205165.036501,
2035,208991.192905,
2036,214725.463303,
2037,219281.650242,
2038,225135.380182,
2039,229989.266546,
