year,Base case cost,Modeled residential energy efficiency
2017,371948.251888,388329.019989
2018,387479.442344,400441.244427
2019,398676.581836,407480.935927
2020,404105.497954,410238.946492
2021,415583.237593,419589.917514
2022,418364.861992,420445.768742
2023,428653.288454,429008.719518
2024,430077.683824,428907.254904
2025,432214.27688,429374.511327
2026,442687.410779,438205.395276
2027,453261.294189,447163.480515
2028,455125.746328,447523.572939
2029,457363.088894,448196.175578
2030,467367.503094,456831.698317
2031,469655.220416,457603.368621
