year,Base case diesel consumed,Modeled non-residential ashp
2017,7582.17456675,-8900.81360536
2018,7582.17456675,-8900.81360536
2019,7582.17456675,-8900.81360536
2020,7582.17456675,-8900.81360536
2021,7582.17456675,-8900.81360536
2022,7582.17456675,-8900.81360536
2023,7582.17456675,-8900.81360536
2024,7582.17456675,-8900.81360536
2025,7582.17456675,-8900.81360536
2026,7582.17456675,-8900.81360536
2027,7582.17456675,-8900.81360536
2028,7582.17456675,-8900.81360536
2029,7582.17456675,-8900.81360536
2030,7582.17456675,-8900.81360536
2031,7582.17456675,-8900.81360536
