year,Base case cost,Modeled transmission and interties
2021,598316.331338,
2022,616657.880412,
2023,632344.644772,
2024,645572.379049,
2025,659531.810411,
2026,674660.637415,
2027,685106.016544,
2028,693672.297848,
2029,705099.382785,
2030,707457.236318,
2031,720176.88835,
2032,734250.693205,
2033,747436.637167,
2034,759478.113043,
2035,766173.361321,
2036,776411.255204,
2037,780849.826499,
2038,790912.494327,
2039,798717.75201,
2040,811273.175438,
