year,Base case cost,Modeled residential energy efficiency
2017,643402.176245,658144.182187
2018,685892.967372,694859.90972
2019,751554.991376,752436.84469
2020,782772.915442,779997.228479
2021,815630.318033,810352.103512
2022,836706.984998,829503.749279
2023,854238.402632,845687.652074
2024,870670.485638,860964.722361
2025,888553.252065,877499.973949
2026,916942.002055,904348.70698
2027,944400.585353,930459.77544
2028,970850.924451,955755.101818
2029,991121.304411,974485.464819
2030,1015346.94842,997941.100345
2031,1046969.15162,1027830.78447
2032,1068033.31959,1047354.93549
2033,1100449.31081,1078038.40763
2034,1123536.73061,1099393.30834
2035,1152225.29164,1126926.85666
2036,1185851.48426,1158820.5302
