year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,28807.2,625990.5,420120.74,-4904.03,-69698.71,-48992.58
2018,32200.9,699063.33,475436.23,-1194.43,-16952.81,-12035.62
2019,36947.49,801365.28,552204.59,4013.62,56891.46,40789.91
2020,39116.97,847644.73,591702.51,6378.59,90297.2,65375.8
2021,40727.85,881745.38,623420.38,8127.86,114911.95,84004.79
2022,41889.94,906102.99,648774.3,9383.16,132493.92,97789.17
2023,42714.44,923153.31,669267.8,10267.06,144801.3,107890.66
2024,43428.11,937767.88,688279.62,11028.47,155350.48,116842.79
2025,44254.62,954818.2,709363.38,11916.2,167657.86,127277.96
2026,45195.97,974304.29,732584.65,12931.31,181723.43,139233.25
2027,46027.07,991354.61,754302.38,13824.1,194030.81,150026.82
2028,46747.03,1005969.18,774450.99,14593.92,204579.99,159621.6
2029,47688.72,1025455.26,798656.01,15613.99,218645.56,172133.03
2030,48292.63,1037634.06,817454.1,16259.57,227436.55,180652.6
2031,49240.08,1057120.15,842293.1,17285.15,241502.12,193522.44
2032,,,869444.51,,,208011.27
2033,,,896989.42,,,222722.55
2034,,,929966.84,,,238671.92
2035,,,952279.7,,,249490.21
2036,,,981037.9,,,264887.4
