year,Base case diesel consumed,Modeled non-residential ashp
2017,27715.0999275,-32535.1173062
2018,27715.0999275,-32535.1173062
2019,27715.0999275,-32535.1173062
2020,27715.0999275,-32535.1173062
2021,27715.0999275,-32535.1173062
2022,27715.0999275,-32535.1173062
2023,27715.0999275,-32535.1173062
2024,27715.0999275,-32535.1173062
2025,27715.0999275,-32535.1173062
2026,27715.0999275,-32535.1173062
2027,27715.0999275,-32535.1173062
2028,27715.0999275,-32535.1173062
2029,27715.0999275,-32535.1173062
2030,27715.0999275,-32535.1173062
2031,27715.0999275,-32535.1173062
