year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,30436.94,221863.09,24410.62,37755.53,88872.51,15420.09
2018,32777.37,238925.63,25719.8,39921.49,93972.8,16305.03
2019,36158.07,263571.52,27610.82,43050.33,101339.89,17583.28
2020,37718.08,274946.55,28483.61,44493.75,104740.08,18173.24
2021,38844.5,283161.85,29113.95,45535.68,107195.78,18599.32
2022,39710.77,289481.31,29598.83,46336.72,109084.77,18927.07
2023,40316.85,293904.93,23314.82,46896.79,110407.07,16419.86
2024,40749.49,297064.66,23503.63,47296.27,111351.57,16560.33
2025,41355.42,301488.28,23767.95,47856.03,112673.86,16756.98
2026,42047.95,306543.85,24070.03,48495.88,114185.06,16981.73
2027,42653.67,310967.47,24334.36,49055.24,115507.36,17178.38
2028,43085.99,314127.2,24523.16,49454.07,116451.86,17318.85
2029,43778.53,319182.77,24825.25,50093.96,117963.05,17543.59
2030,44210.9,322342.5,25014.05,50492.91,118907.55,17684.06
2031,44903.14,327398.06,25316.14,51132.19,120418.75,17908.81
2032,,,25655.98,,,18161.65
2033,,,25958.07,,,18386.39
2034,,,18827.04,,,15532.7
2035,,,18989.24,,,15673.16
2036,,,19232.54,,,15883.86
