year,Base case diesel consumed,Modeled transmission and interties
2021,146750.0,0.0
2022,146750.0,0.0
2023,146833.333333,0.0
2024,146833.333333,0.0
2025,146833.333333,0.0
2026,146916.666667,0.0
2027,146916.666667,0.0
2028,147000.0,0.0
2029,147083.333333,0.0
2030,147166.666667,0.0
2031,147250.0,0.0
2032,147250.0,0.0
2033,147250.0,0.0
2034,147166.666667,0.0
2035,147166.666667,0.0
2036,147166.666667,0.0
2037,147166.666667,0.0
2038,147166.666667,0.0
2039,147083.333333,0.0
2040,147083.333333,0.0
