year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,21589.21,111133.42,48024.71,35077.79,123517.46,95592.44
2018,23638.32,121676.06,52552.13,37294.93,131318.45,101629.77
2019,26506.56,136435.74,58890.52,40397.98,142239.83,110082.03
2020,27794.03,143062.54,61736.32,41790.67,147143.31,113876.92
2021,28729.51,147882.03,63806.0,42802.19,150709.48,116636.85
2022,29430.48,151496.65,65358.26,43559.86,153384.1,118706.79
2023,29896.94,153906.4,66393.1,44063.68,155167.19,120086.75
2024,30304.73,156014.92,67298.58,44503.98,156727.38,121294.21
2025,30770.41,158424.67,68333.42,45006.65,158510.47,122674.18
2026,31293.9,161135.63,69497.61,45571.59,160516.44,124226.63
2027,31816.39,163846.6,70661.81,46135.04,162522.4,125779.09
2028,32163.03,165653.9,67152.44,46508.16,163859.72,121300.4
2029,32744.14,168666.09,68368.39,47135.19,166088.57,122950.36
2030,33032.03,170172.18,68976.36,47444.72,167203.0,123775.33
2031,33611.39,173184.36,70192.31,48069.24,169431.85,125425.29
