year,Base case cost,Modeled transmission and interties
2021,859755.844863,
2022,884001.491528,
2023,899235.405006,
2024,914476.00325,
2025,929723.286261,
2026,950996.217439,
2027,969268.357112,
2028,981526.881196,
2029,999813.727355,
2030,1012308.89216,
2031,1033627.94822,
2032,1054956.36296,
2033,1076294.13637,
2034,1097397.94296,
2035,1112718.7584,
2036,1134078.59154,
2037,1146651.29963,
2038,1171050.69592,
2039,1186404.26671,
2040,1210823.04882,
