year,Base case diesel consumed,Modeled non-residential ashp
2017,7814.82633667,-9173.92656913
2018,7814.82633667,-9173.92656913
2019,7814.82633667,-9173.92656913
2020,7814.82633667,-9173.92656913
2021,7814.82633667,-9173.92656913
2022,7814.82633667,-9173.92656913
2023,7814.82633667,-9173.92656913
2024,7814.82633667,-9173.92656913
2025,7814.82633667,-9173.92656913
2026,7814.82633667,-9173.92656913
2027,7814.82633667,-9173.92656913
2028,7814.82633667,-9173.92656913
2029,7814.82633667,-9173.92656913
2030,7814.82633667,-9173.92656913
2031,7814.82633667,-9173.92656913
