year,Base case cost,Modeled residential energy efficiency
2017,122976.668715,132571.674297
2018,130869.287846,139808.541706
2019,141721.639152,149889.007248
2020,147147.814805,154777.659422
2021,150847.480023,158019.279058
2022,146761.951956,153524.070755
2023,148646.02114,155036.344456
2024,150059.073028,156105.008886
2025,151943.142212,157630.683837
2026,154062.720044,159388.019464
2027,148713.88104,153693.566675
2028,150284.491677,154935.043943
2029,152303.84821,156610.661098
2030,153425.712951,157435.923143
2031,155669.442432,159337.22301
