year,Base case cost,Modeled wind power
2019,13785.7064083,
2020,14530.3468755,
2021,15047.5004382,
2022,15431.195017,
2023,15695.0798261,
2024,15911.950675,
2025,16172.8023254,
2026,16489.7674123,
2027,16758.2019595,
2028,16975.0728084,
2029,17272.3223635,
2030,17454.311887,
2031,17774.3101326,
2032,18104.9244337,
2033,18426.4392586,
2034,18766.1530359,
2035,18983.0238848,
2036,19334.870297,
2037,19544.158249,
2038,19889.9383438,
