year,Base case cost,Modeled wind power
2019,135611.522758,
2020,143588.671156,
2021,149571.532454,
2022,153560.106653,
2023,156551.537302,
2024,159044.396176,
2025,161537.25505,
2026,165027.257474,
2027,168018.688123,
2028,170511.546998,
2029,173502.977647,
2030,175497.264746,
2031,179485.838945,
2032,182975.841369,
2033,186465.843793,
2034,190454.417992,
2035,192448.705091,
2036,196437.27929,
2037,198930.138164,
2038,202420.140588,
