year,Base case cost,Modeled transmission and interties
2021,151495.737115,
2022,155535.623438,
2023,158565.53818,
2024,161090.467132,
2025,163615.396084,
2026,167150.296617,
2027,170180.211359,
2028,172705.140311,
2029,175735.055054,
2030,177754.998215,
2031,181794.884538,
2032,185329.785071,
2033,188864.685603,
2034,192904.571927,
2035,194924.515088,
2036,198964.401411,
2037,201489.330363,
2038,205024.230896,
2039,208054.145638,
2040,212599.017752,
