year,Base case cost,Modeled diesel efficiency
2019,36543.009824,175852.033209
2020,39092.5221373,174826.854926
2021,40913.6023611,173217.815207
2022,42249.0611919,171243.814791
2023,43098.8986297,168903.060545
2024,43948.7360674,166635.274889
2025,44798.5735052,164438.747808
2026,46012.6269877,162642.914773
2027,46983.8697738,160694.30216
2028,47712.3018633,158591.3171
2029,48804.9499975,156884.247014
2030,49411.9767388,154798.993097
2031,50626.0302213,153327.388743
2032,51840.0837039,151916.142717
2033,53054.1371864,150563.840302
2034,54268.1906689,149269.100189
2035,55118.0281067,147699.467564
2036,56332.0815892,146515.83609
2037,57181.919027,145054.708032
2038,58517.3778578,144087.406557
