year,Base case diesel consumed,Modeled non-residential ashp
2017,8313.95881989,-9759.86470161
2018,8313.95881989,-9759.86470161
2019,8313.95881989,-9759.86470161
2020,8313.95881989,-9759.86470161
2021,8313.95881989,-9759.86470161
2022,8313.95881989,-9759.86470161
2023,8313.95881989,-9759.86470161
2024,8313.95881989,-9759.86470161
2025,8313.95881989,-9759.86470161
2026,8313.95881989,-9759.86470161
2027,8313.95881989,-9759.86470161
2028,8313.95881989,-9759.86470161
2029,8313.95881989,-9759.86470161
2030,8313.95881989,-9759.86470161
2031,8313.95881989,-9759.86470161
