year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,65633.83,960232.86,388478.94,94684.13,869361.32,286419.98
2018,69484.14,1016678.12,410142.56,98395.31,903618.72,297706.43
2019,74689.11,1092879.22,439388.44,103423.93,949866.22,312943.14
2020,77088.51,1128157.51,452928.2,105726.76,971277.1,319997.17
2021,78720.66,1152146.74,462135.24,107294.35,985836.49,324793.92
2022,79985.23,1170491.45,469175.91,108533.23,996970.15,328462.01
2023,80865.74,1183191.63,474050.23,109402.97,1004678.07,331001.46
2024,81552.18,1193069.56,477841.36,110083.17,1010673.11,332976.59
2025,82425.34,1205769.74,482715.67,110934.88,1018381.03,335516.05
2026,83386.86,1219881.05,488131.58,111860.32,1026945.38,338337.66
2027,84251.03,1232581.24,493005.89,112690.4,1034653.29,340877.11
2028,84919.16,1242459.16,496797.02,113326.48,1040648.34,342852.24
2029,85889.68,1256570.47,502212.93,114273.55,1049212.69,345673.85
2030,86465.13,1265037.26,505462.47,114825.43,1054351.3,347366.82
2031,87438.99,1279148.57,510878.37,115780.31,1062915.65,350188.43
2032,88488.93,1294671.02,516835.87,116780.18,1072336.44,353292.21
2033,89552.68,1310193.47,522793.36,117812.76,1081757.22,356395.98
2034,90601.5,1325715.91,528750.86,118810.23,1091178.01,359499.76
2035,91281.22,1335593.83,532541.99,119473.87,1097173.06,361474.89
2036,92336.78,1351116.28,538499.48,120487.3,1106593.84,364578.66
2037,93014.0,1360994.2,542290.62,121145.06,1112588.89,366553.79
2038,94167.19,1377927.78,548789.7,122254.57,1122866.11,369939.72
2039,94929.43,1389216.83,553122.42,122979.08,1129717.59,372197.02
2040,96077.69,1406150.41,559621.51,124077.33,1139994.81,375582.95
