year,Base case cost,Modeled diesel efficiency
2019,723231.006435,891042.993356
2020,755917.049626,915283.509469
2021,778005.614203,930018.252607
2022,800229.334195,945001.155798
2023,816838.353151,955002.140279
2024,830659.432207,962588.12119
2025,845399.999435,971126.687261
2026,858676.143358,978447.911372
2027,870889.735664,984914.460628
2028,878431.839194,987242.874982
2029,895121.37627,997993.263997
2030,902482.314031,1000366.74691
2031,920153.884604,1012214.742
2032,932440.087,1019265.7854
2033,949308.63311,1030579.11688
2034,961420.858854,1037662.7796
2035,972977.365789,1044333.29302
2036,987405.206391,1053704.00201
2037,998006.998476,1059684.27048
2038,1013822.33882,1070489.85618
