year,population
2003,259.0
2004,261.0
2005,253.0
2006,253.0
2007,260.0
2008,261.0
2009,260.0
2010,262.0
2011,261.0
2012,262.0
2013,266.0
2014,268.0
2015,268.0
2016,268.0
2017,267.0
2018,267.0
2019,266.0
2020,265.0
2021,265.0
2022,266.0
2023,267.0
2024,268.0
2025,268.0
2026,268.0
2027,268.0
2028,267.0
2029,267.0
2030,267.0
2031,268.0
2032,267.0
2033,267.0
2034,266.0
2035,267.0
2036,266.0
2037,266.0
2038,266.0
2039,265.0
2040,265.0
