year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,10057.88,177232.28,197288.92,18130.29,130828.04,164731.36
2018,10727.42,188712.56,214953.92,19200.43,138118.02,178258.25
2019,11663.11,204856.7,238164.5,20684.57,148369.54,196159.56
2020,12110.2,212390.64,246005.15,21410.9,153153.58,202484.55
2021,12418.65,217413.26,258506.26,21928.72,156342.94,211622.67
2022,12672.38,221359.61,270125.09,22372.35,158848.87,220014.98
2023,12853.51,224229.68,280764.36,22683.71,160671.36,227596.95
2024,12994.22,226382.23,283199.13,22932.9,162038.23,229533.17
2025,13155.7,228893.54,293659.62,23214.78,163632.92,236943.04
2026,13361.54,232122.37,305126.29,23571.24,165683.22,245127.38
2027,13545.38,234992.44,308545.6,23890.74,167505.71,247823.75
2028,13693.19,237144.99,318978.66,24162.33,168872.58,255161.9
2029,13877.97,240015.06,330439.5,24484.55,170695.08,263288.88
2030,14021.57,242167.61,341153.61,24742.29,172061.95,270813.48
2031,14231.71,245396.44,345292.22,25111.72,174112.25,274040.52
2032,14438.94,248625.27,357645.31,25471.6,176162.55,282812.9
2033,14659.78,251854.1,370192.99,25875.02,178212.86,291714.37
2034,14889.37,255441.69,383427.52,26272.31,180490.98,301125.0
2035,15037.42,257594.24,386381.18,26543.55,181857.85,303405.44
2036,15269.69,261181.83,399896.77,26949.1,184135.96,313002.51
2037,15417.49,263334.38,411572.99,27219.26,185502.83,321165.35
2038,15649.98,266921.97,425477.75,27625.14,187780.95,331020.58
2039,15843.85,269792.04,429675.4,27974.82,189603.44,334233.28
2040,16108.59,273738.38,444418.36,28449.54,192109.37,344698.06
