year,Base case cost,Modeled diesel efficiency
2019,92905.8689758,235110.265328
2020,97753.131705,235985.999436
2021,101253.932565,235720.431968
2022,103677.56393,234556.434672
2023,105293.318173,232736.924847
2024,106639.780042,230749.674939
2025,107878.623596,228739.855204
2026,110025.461876,227628.986307
2027,111635.590587,226101.977864
2028,112977.364512,224401.106346
2029,114855.848008,223256.605936
2030,116197.621933,221691.036312
2031,118076.105428,220678.666583
2032,120222.943709,219974.007653
2033,122369.781989,219331.606372
2034,124516.62027,218750.003766
2035,125418.665058,217096.144204
2036,127558.002628,216625.078365
2037,128895.08861,215481.315908
2038,131034.42618,215122.169131
