year,Base case diesel consumed,Modeled non-residential ashp
2017,8716.55190528,-7296.53086622
2018,8716.55190528,-7296.53086622
2019,8716.55190528,-7296.53086622
2020,8716.55190528,-7296.53086622
2021,8716.55190528,-7296.53086622
2022,8716.55190528,-7296.53086622
2023,8716.55190528,-7296.53086622
2024,8716.55190528,-7296.53086622
2025,8716.55190528,-7296.53086622
2026,8716.55190528,-7296.53086622
2027,8716.55190528,-7296.53086622
2028,8716.55190528,-7296.53086622
2029,8716.55190528,-7296.53086622
2030,8716.55190528,-7296.53086622
2031,8716.55190528,-7296.53086622
