year,Base case cost,Modeled residential energy efficiency
2017,151596.833229,149374.415539
2018,157786.86419,155205.349943
2019,166187.620493,163156.624059
2020,170166.926111,166874.159337
2021,173040.869057,169534.914359
2022,175030.521866,171350.637803
2023,176356.957072,172533.079573
2024,190276.761,186320.232806
2025,191698.302065,187601.873908
2026,193593.690152,189340.793628
2027,195015.231217,190626.338576
2028,196199.848771,191686.115318
2029,197858.313347,193203.035036
2030,199042.930901,194266.447517
2031,200701.395477,195786.91776
