year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,18997.06,361060.12,1750387.3,37462.11,1746633.61,895536.71
2018,21320.66,400425.62,1960332.09,37671.82,1749852.76,912866.24
2019,24490.29,454370.92,2238305.54,37905.02,1754264.19,929139.63
2020,26106.84,480614.58,2397488.96,38072.46,1756410.3,944265.42
2021,27226.56,498110.35,2514653.19,38212.44,1757841.03,957285.05
2022,28229.4,512690.17,2631222.96,38380.63,1759033.31,973695.6
2023,28892.64,521438.05,2716661.85,38527.37,1759748.68,988107.29
2024,29600.37,530185.94,2814611.96,38705.08,1760464.05,1006035.73
2025,30293.82,538933.83,2914267.75,38866.29,1761179.41,1023978.41
2026,31196.91,550597.68,3030554.3,39057.52,1762133.24,1042076.35
2027,32011.66,560803.54,3147382.24,39237.39,1762967.83,1061876.76
2028,32666.69,568093.45,3244905.74,39416.42,1763563.97,1079793.44
2029,33651.18,579757.3,3385730.0,39647.99,1764517.79,1103214.7
2030,34309.36,585589.22,3503101.85,39879.82,1764994.71,1128113.48
2031,35439.8,598711.05,3670026.11,40139.34,1766067.76,1155173.14
