year,Base case cost,Modeled residential energy efficiency
2017,245120.889923,245015.325667
2018,259732.158294,259506.599906
2019,280837.323719,280453.956671
2020,282208.739574,281735.858508
2021,289043.471198,288497.897262
2022,294300.957063,293693.062071
2023,297981.197169,297321.33597
2024,291701.177829,290996.472722
2025,295273.551425,294518.244602
2026,299356.264106,298547.797944
2027,302928.637702,302070.871106
2028,305480.333128,304580.325917
2029,300114.95099,299163.668363
2030,302589.598909,301597.28758
2031,306549.03558,305506.632343
