year,population
2003,73.0
2004,60.0
2005,56.0
2006,64.0
2007,74.0
2008,74.0
2009,95.0
2010,69.0
2011,67.0
2012,67.0
2013,67.0
2014,66.0
2015,66.0
2016,66.0
2017,66.0
2018,66.0
2019,66.0
2020,65.0
2021,65.0
2022,65.0
2023,65.0
2024,64.0
2025,64.0
2026,64.0
2027,64.0
2028,63.0
2029,64.0
2030,64.0
2031,64.0
2032,64.0
2033,63.0
2034,63.0
2035,63.0
2036,62.0
2037,63.0
2038,63.0
2039,62.0
2040,62.0
