year,Base case cost,Modeled residential energy efficiency
2017,106084.273075,91610.9124534
2018,120100.203345,103369.420332
2019,133440.116889,113532.22088
2020,142409.056978,120996.212707
2021,148886.62482,126386.873471
2022,146151.521158,122899.295678
2023,149493.603749,125656.120613
2024,151880.8056,127625.28128
2025,147607.466981,122766.685004
2026,151260.31731,125750.669438
2027,154456.561347,128361.655818
2028,148707.490009,122194.543296
2029,152193.667704,125011.855098
2030,153936.756551,126420.510998
2031,149389.088002,121120.368319
2032,152708.593064,123771.007486
2033,156443.036259,126752.97655
2034,160177.479453,129734.945614
2035,153136.695207,122276.120184
2036,156683.631689,125070.582535
