year,Base case cost,Modeled non-residential energy efficiency
2017,797244.087408,731319.743459
2018,838400.86881,768093.649327
2019,894800.902584,818487.520331
2020,923763.08209,844365.45409
2021,942054.984935,860709.412253
2022,957298.237306,874329.377389
2023,966444.188729,882501.356471
2024,975590.140152,890673.335553
2025,984736.091575,898845.314635
2026,996930.693472,909741.286744
2027,1007600.97013,919275.262339
2028,1016746.92155,927447.241421
2029,1027417.19821,936981.217016
2030,1035038.8244,943791.199584
2031,1047233.4263,954687.171693
