year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,0.0,259425.82,256913.21,0.0,537818.26,218639.15
2018,0.0,283725.39,269578.07,0.0,554675.48,227058.02
2019,0.0,317024.8,287893.3,0.0,577776.1,239280.06
2020,0.0,334124.49,294245.46,0.0,589638.59,243842.63
2021,0.0,344924.3,301643.66,0.0,597130.68,248686.91
2022,0.0,353924.14,301967.48,0.0,603374.09,249398.49
2023,0.0,359324.05,299684.83,0.0,607120.14,248431.57
2024,0.0,364723.95,297261.79,0.0,610866.19,247400.91
2025,0.0,370123.85,294698.35,0.0,614612.24,246306.52
2026,0.0,377323.73,293110.54,0.0,619606.97,245902.64
2027,0.0,383623.61,290789.23,0.0,623977.36,245041.96
2028,0.0,389023.52,287769.5,0.0,627723.4,243740.41
2029,0.0,395323.41,285132.29,0.0,632093.79,242736.31
2030,0.0,399823.33,281308.84,0.0,635215.5,240946.08
2031,0.0,407023.2,278866.96,0.0,640210.23,240154.45
2032,,,282863.11,,,242959.03
2033,,,280628.25,,,242385.18
2034,,,285018.63,,,245492.52
2035,,,281039.51,,,243755.41
2036,,,278313.27,,,242958.47
