year,Base case cost,Modeled transmission and interties
2021,3500822.45747,
2022,3630145.68366,
2023,3709847.01468,
2024,3790918.82665,
2025,3871676.10201,
2026,3978738.37387,
2027,4073119.9524,
2028,4143169.87723,
2029,4253190.29105,
2030,4313854.66802,
2031,4438282.91817,
2032,4551708.93971,
2033,4664667.83694,
2034,4791532.80972,
2035,4882686.64349,
2036,5013679.90931,
2037,5096095.99086,
2038,5231527.40573,
2039,5343207.56185,
2040,5494100.88517,
