year,Water/Wastewater Heating Fuel,Non-residential Heating Fuel,Residential Heating Fuel,Water/Wastewater Electricity,Non-residential Electricity,Residential Electricity
2017,17754.69,805464.87,694272.59,25808.64,1466068.99,481117.78
2018,19721.02,899439.62,746236.21,27149.66,1550744.09,497842.33
2019,22429.36,1027871.78,819451.18,29031.64,1666466.73,523104.55
2020,23679.54,1090521.61,841120.86,29862.61,1722916.8,528532.79
2021,24473.17,1134376.49,837536.66,30344.1,1762431.85,523051.96
2022,25152.31,1168833.9,850747.75,30797.28,1793479.39,527148.26
2023,25536.15,1190761.34,844801.26,31025.94,1813236.91,522606.84
2024,25904.27,1209556.29,851855.59,31272.08,1830171.93,524876.48
2025,26245.49,1231483.74,839500.83,31450.51,1849929.45,517345.18
2026,26674.17,1259676.16,819225.5,31670.84,1875331.98,505718.84
2027,27000.98,1284736.1,795576.94,31803.65,1897912.01,492852.12
2028,27227.92,1303531.05,772715.48,31883.67,1914847.03,480856.98
2029,27585.42,1328590.98,752249.32,32059.93,1937427.06,469941.12
2030,27761.4,1344253.44,731635.19,32114.67,1951539.58,459441.77
2031,28226.84,1375578.36,706218.31,32363.58,1979764.61,446313.28
2032,28545.7,1403770.78,671632.6,32472.74,2005167.14,429151.87
2033,28808.41,1431963.21,616884.31,32520.64,2030569.67,402718.76
2034,29165.22,1463288.12,573274.46,32655.22,2058794.7,381878.81
2035,29270.46,1482083.07,529594.31,32612.47,2075729.72,361326.49
2036,29676.12,1513407.99,494949.96,32811.55,2103954.76,345225.93
2037,29845.26,1532202.94,461585.69,32847.85,2120889.78,329847.93
2038,30308.09,1566660.35,431371.42,33092.51,2151937.32,316253.99
2039,30499.84,1588587.79,389820.73,33134.07,2171694.84,297467.28
2040,30971.74,1623045.2,356468.13,33395.34,2202742.38,282862.5
