year,Base case cost,Modeled residential energy efficiency
2017,336895.697578,323230.989993
2018,358869.813637,339377.431647
2019,379805.196412,352788.495956
2020,394901.459379,363490.703277
2021,404435.941253,369864.225436
2022,402412.092266,365049.83577
2023,407063.437238,367625.284353
2024,401513.739731,360024.09871
2025,406049.188738,362531.895827
2026,401624.987684,355758.495435
2027,406781.1329,358760.585844
2028,400478.111621,350498.121468
2029,405499.044878,353408.878096
2030,398131.059525,344296.711963
2031,392605.846803,336530.75555
