year,population
2003,549.0
2004,545.0
2005,546.0
2006,550.0
2007,552.0
2008,555.0
2009,544.0
2010,568.0
2011,578.0
2012,593.0
2013,609.0
2014,626.0
2015,643.0
2016,660.0
2017,678.0
2018,696.0
2019,715.0
2020,734.0
2021,753.0
2022,772.0
2023,792.0
2024,812.0
2025,832.0
2026,853.0
2027,874.0
2028,895.0
2029,916.0
2030,938.0
2031,960.0
2032,983.0
2033,1005.0
2034,1028.0
2035,1052.0
2036,1076.0
2037,1101.0
2038,1126.0
2039,1151.0
2040,1177.0
