year,Base case cost,Modeled non-residential energy efficiency
2017,212971.698817,238091.119203
2018,226925.464097,250785.160635
2019,246361.065738,268466.146915
2020,255331.343419,276626.602121
2021,261809.877299,282520.264215
2022,266295.016139,286600.491818
2023,269783.457459,289774.002176
2024,272275.20126,292040.795289
2025,275265.29382,294760.947024
2026,279252.0839,298387.816004
2027,282740.52522,301561.326362
2028,285232.26902,303828.119475
2029,289219.0591,307454.988456
2030,291212.45414,309268.422946
2031,295199.244221,312895.291927
